model,model_type,pair_id,category,phenomenon,good_sentence,bad_sentence,good_score,bad_score,score_difference,correct,time_taken
phi3.5:latest,mlm,612,island_effects,adjunct_island,Who has Lori hugged without visiting Keith?,Who has Lori hugged Keith without visiting?,0.0,0.0,0.0,False,0.3112609386444092
phi3.5:latest,mlm,613,island_effects,adjunct_island,What did that student descend after revealing these ladders?,What did that student descend these ladders after revealing?,1.0,1.0,0.0,False,0.3126671314239502
phi3.5:latest,mlm,614,island_effects,adjunct_island,Who should this doctor respect after worrying Lissa?,Who should this doctor respect Lissa after worrying?,-1.0,-1.5,0.5,True,0.3121209144592285
phi3.5:latest,mlm,615,island_effects,adjunct_island,Who has the waitress listened to before appreciating Edward?,Who has the waitress listened to Edward before appreciating?,-1.0,-1.0,0.0,False,0.3115379810333252
phi3.5:latest,mlm,616,island_effects,adjunct_island,Who did Pamela escape from while working with Claire?,Who did Pamela escape from Claire while working with?,2.0,-1.0,3.0,True,0.3105509281158447
phi3.5:latest,mlm,617,island_effects,adjunct_island,Who has Kathleen fled from after observing Phillip?,Who has Kathleen fled from Phillip after observing?,-1.0,-1.0,0.0,False,0.31133103370666504
phi3.5:latest,mlm,618,island_effects,adjunct_island,Who had the teenagers talked about before concealing Rodney?,Who had the teenagers talked about Rodney before concealing?,0.0,-1.0,1.0,True,0.31178879737854004
phi3.5:latest,mlm,619,island_effects,adjunct_island,Who is Gerald attacking without arguing about Wendy?,Who is Gerald attacking Wendy without arguing about?,1.0,-1.0,2.0,True,0.31304502487182617
phi3.5:latest,mlm,620,island_effects,adjunct_island,What has Regina boycotted before finding every glacier?,What has Regina boycotted every glacier before finding?,-1.0,-1.0,0.0,False,0.3126490116119385
phi3.5:latest,mlm,621,island_effects,adjunct_island,Who has Douglas disgusted after aggravating Wayne?,Who has Douglas disgusted Wayne after aggravating?,-1.0,-2.5,1.5,True,0.31429600715637207
phi3.5:latest,mlm,622,island_effects,adjunct_island,Who had most pedestrians revealed without visiting a boy?,Who had most pedestrians revealed a boy without visiting?,-2.5,-2.5,0.0,False,0.313413143157959
phi3.5:latest,mlm,623,island_effects,adjunct_island,Who are a lot of museums hiring before disgusting Ann?,Who are a lot of museums hiring Ann before disgusting?,-2.5,-2.5,0.0,False,0.41624999046325684
phi3.5:latest,mlm,624,island_effects,adjunct_island,Who has Beverly cared for without attacking Steven?,Who has Beverly cared for Steven without attacking?,1.0,1.0,0.0,False,0.31154417991638184
phi3.5:latest,mlm,625,island_effects,adjunct_island,Who is Sonia hugging after visiting Noah?,Who is Sonia hugging Noah after visiting?,0.0,-1.0,1.0,True,0.31238412857055664
phi3.5:latest,mlm,626,island_effects,adjunct_island,Who could Bethany describe after approaching Jerry?,Who could Bethany describe Jerry after approaching?,1.0,-1.0,2.0,True,0.3111562728881836
phi3.5:latest,mlm,627,island_effects,adjunct_island,Who could some essay worry while impressing Lori?,Who could some essay worry Lori while impressing?,-2.5,-2.5,0.0,False,0.3109118938446045
phi3.5:latest,mlm,628,island_effects,adjunct_island,Who has Carol fired while appreciating Steven?,Who has Carol fired Steven while appreciating?,-1.0,-1.5,0.5,True,0.30999112129211426
phi3.5:latest,mlm,629,island_effects,adjunct_island,Who can Sherry flee from while kissing Rose?,Who can Sherry flee from Rose while kissing?,0.0,-1.0,1.0,True,0.3107168674468994
phi3.5:latest,mlm,630,island_effects,adjunct_island,What are a lot of sketches looking like while looking like reports?,What are a lot of sketches looking like reports while looking like?,-1.5,-2.5,1.0,True,0.31072092056274414
phi3.5:latest,mlm,631,island_effects,adjunct_island,Who has Cheryl forgotten while questioning Timothy?,Who has Cheryl forgotten Timothy while questioning?,1.0,-1.0,2.0,True,0.31121110916137695
phi3.5:latest,mlm,632,island_effects,adjunct_island,What is Donna wearing before taking the shirts?,What is Donna wearing the shirts before taking?,0.0,-1.5,1.5,True,0.31311488151550293
phi3.5:latest,mlm,633,island_effects,adjunct_island,What has Irene cleaned without fleeing from the movie theater?,What has Irene cleaned the movie theater without fleeing from?,-1.5,-2.5,1.0,True,0.31137990951538086
phi3.5:latest,mlm,634,island_effects,adjunct_island,What is every waitress cleaning while cleaning that restaurant?,What is every waitress cleaning that restaurant while cleaning?,-1.0,-1.5,0.5,True,0.31183505058288574
phi3.5:latest,mlm,635,island_effects,adjunct_island,What had Florence ascended after climbing down the steps?,What had Florence ascended the steps after climbing down?,1.0,1.0,0.0,False,0.31413817405700684
phi3.5:latest,mlm,636,island_effects,adjunct_island,What had Tracy boycotted without skated around most cafes?,What had Tracy boycotted most cafes without skated around?,-1.5,-2.5,1.0,True,0.3138549327850342
phi3.5:latest,mlm,637,island_effects,adjunct_island,Who does a child hide without complaining about Dawn?,Who does a child hide Dawn without complaining about?,1.0,-1.0,2.0,True,0.31240200996398926
phi3.5:latest,mlm,638,island_effects,adjunct_island,Who has Tiffany forgotten after criticizing that guy?,Who has Tiffany forgotten that guy after criticizing?,1.0,1.0,0.0,False,0.31406521797180176
phi3.5:latest,mlm,639,island_effects,adjunct_island,What had Veronica examined after arguing about all essays?,What had Veronica examined all essays after arguing about?,1.0,0.0,1.0,True,0.3112480640411377
phi3.5:latest,mlm,640,island_effects,adjunct_island,Who is Denise noticing without appreciating Suzanne?,Who is Denise noticing Suzanne without appreciating?,1.0,-1.0,2.0,True,0.31308698654174805
phi3.5:latest,mlm,641,island_effects,adjunct_island,What had that fish looked like after looking like those drawings?,What had that fish looked like those drawings after looking like?,-1.0,-1.5,0.5,True,0.3140230178833008
phi3.5:latest,mlm,642,island_effects,adjunct_island,Who had Ella fled from while attacking Kirsten?,Who had Ella fled from Kirsten while attacking?,-1.0,-1.5,0.5,True,0.31299567222595215
phi3.5:latest,mlm,643,island_effects,adjunct_island,What might some drivers buy before healing a lot of snakes?,What might some drivers buy a lot of snakes before healing?,-2.5,-2.5,0.0,False,0.31160902976989746
phi3.5:latest,mlm,644,island_effects,adjunct_island,What is Chad ascending while admiring the steps?,What is Chad ascending the steps while admiring?,0.0,-1.0,1.0,True,0.3113369941711426
phi3.5:latest,mlm,645,island_effects,adjunct_island,What had Caroline examined while concealing the documentaries?,What had Caroline examined the documentaries while concealing?,1.0,0.0,1.0,True,0.31278109550476074
phi3.5:latest,mlm,646,island_effects,adjunct_island,What have a lot of drivers brought before admiring the dogs?,What have a lot of drivers brought the dogs before admiring?,-1.0,-1.0,0.0,False,0.3117690086364746
phi3.5:latest,mlm,647,island_effects,adjunct_island,What was Kayla taking after admiring the dress?,What was Kayla taking the dress after admiring?,1.0,0.0,1.0,True,0.3115358352661133
phi3.5:latest,mlm,648,island_effects,adjunct_island,Who could Allison shock while embarrassing Florence?,Who could Allison shock Florence while embarrassing?,-1.0,-1.5,0.5,True,0.3110768795013428
phi3.5:latest,mlm,649,island_effects,adjunct_island,Who had Mitchell shocked before revealing Ruth?,Who had Mitchell shocked Ruth before revealing?,1.0,1.0,0.0,False,0.3097207546234131
phi3.5:latest,mlm,650,island_effects,adjunct_island,Who can Heather talk about while watching Lissa?,Who can Heather talk about Lissa while watching?,1.0,0.0,1.0,True,0.31156110763549805
phi3.5:latest,mlm,651,island_effects,adjunct_island,What was Stacy dropping by while lifting many movie theaters?,What was Stacy dropping by many movie theaters while lifting?,-1.5,-1.0,-0.5,False,0.41578221321105957
phi3.5:latest,mlm,652,island_effects,adjunct_island,Who will Raymond kiss after firing Craig?,Who will Raymond kiss Craig after firing?,1.0,1.0,0.0,False,0.3110189437866211
phi3.5:latest,mlm,653,island_effects,adjunct_island,Who have a lot of men attacked before referencing Patricia?,Who have a lot of men attacked Patricia before referencing?,-1.0,-1.0,0.0,False,0.310945987701416
phi3.5:latest,mlm,654,island_effects,adjunct_island,Who should Helen see before attacking Erin?,Who should Helen see Erin before attacking?,2.0,1.0,1.0,True,0.3112640380859375
phi3.5:latest,mlm,655,island_effects,adjunct_island,Who is Stephanie curing before observing Elaine?,Who is Stephanie curing Elaine before observing?,0.0,-1.0,1.0,True,0.3108360767364502
phi3.5:latest,mlm,656,island_effects,adjunct_island,Who was Valerie boring while boring Victoria?,Who was Valerie boring Victoria while boring?,-2.5,-2.5,0.0,False,0.31101369857788086
phi3.5:latest,mlm,657,island_effects,adjunct_island,Who has Teresa referenced while insulting all dancers?,Who has Teresa referenced all dancers while insulting?,1.0,-1.0,2.0,True,0.31333494186401367
phi3.5:latest,mlm,658,island_effects,adjunct_island,What had Lissa skated around while scaring the hospitals?,What had Lissa skated around the hospitals while scaring?,0.0,-2.5,2.5,True,0.4161407947540283
phi3.5:latest,mlm,659,island_effects,adjunct_island,What did some dancer remember before insulting most plays?,What did some dancer remember most plays before insulting?,0.0,-1.0,1.0,True,0.31258606910705566
phi3.5:latest,mlm,660,island_effects,adjunct_island,What had Andrew described while exploring that restaurant?,What had Andrew described that restaurant while exploring?,1.5,1.0,0.5,True,0.3103640079498291
phi3.5:latest,mlm,661,island_effects,adjunct_island,Who is Eric curing while approaching Larry?,Who is Eric curing Larry while approaching?,-1.0,-1.5,0.5,True,0.3105950355529785
phi3.5:latest,mlm,662,island_effects,adjunct_island,Who does Larry conceal after curing Kendra?,Who does Larry conceal Kendra after curing?,1.0,-1.0,2.0,True,0.3119187355041504
phi3.5:latest,mlm,663,island_effects,adjunct_island,Who is Tracy revealing after bothering Angela?,Who is Tracy revealing Angela after bothering?,1.0,-1.0,2.0,True,0.31104397773742676
phi3.5:latest,mlm,664,island_effects,adjunct_island,What had a lot of doctors messed up while arriving at schools?,What had a lot of doctors messed up schools while arriving at?,-1.5,-2.5,1.0,True,0.41523098945617676
phi3.5:latest,mlm,665,island_effects,adjunct_island,Who can Tiffany return to while talking to Martha?,Who can Tiffany return to Martha while talking to?,1.0,-1.0,2.0,True,0.31246018409729004
phi3.5:latest,mlm,666,island_effects,adjunct_island,What had Tamara gone to before lifting most malls?,What had Tamara gone to most malls before lifting?,-1.0,0.0,-1.0,False,0.3123440742492676
phi3.5:latest,mlm,667,island_effects,adjunct_island,Who was George admiring after leaving Noah?,Who was George admiring Noah after leaving?,1.0,1.0,0.0,False,0.3107259273529053
phi3.5:latest,mlm,668,island_effects,adjunct_island,Who might Jesus work with before discovering Robert?,Who might Jesus work with Robert before discovering?,0.0,-1.0,1.0,True,0.3105490207672119
phi3.5:latest,mlm,669,island_effects,adjunct_island,Who was Patricia kissing while concealing Edward?,Who was Patricia kissing Edward while concealing?,1.0,-1.0,2.0,True,0.3104739189147949
phi3.5:latest,mlm,670,island_effects,adjunct_island,Who has Jessica boasted about while approaching Lucille?,Who has Jessica boasted about Lucille while approaching?,0.0,-1.0,1.0,True,0.31072092056274414
phi3.5:latest,mlm,671,island_effects,adjunct_island,Who is Sonia concealing before annoying Katherine?,Who is Sonia concealing Katherine before annoying?,0.0,-2.5,2.5,True,0.3121657371520996
phi3.5:latest,mlm,672,island_effects,adjunct_island,What will Alan bring before discussing the river?,What will Alan bring the river before discussing?,2.0,-1.0,3.0,True,0.3108031749725342
phi3.5:latest,mlm,673,island_effects,adjunct_island,Who does Tina reveal while noticing the boys?,Who does Tina reveal the boys while noticing?,0.0,-1.0,1.0,True,0.3110649585723877
phi3.5:latest,mlm,674,island_effects,adjunct_island,Who had some people concealed after observing Caroline?,Who had some people concealed Caroline after observing?,-1.0,-2.5,1.5,True,0.31236815452575684
phi3.5:latest,mlm,675,island_effects,adjunct_island,What did Anne break before taking unicycles?,What did Anne break unicycles before taking?,1.5,1.0,0.5,True,0.3104090690612793
phi3.5:latest,mlm,676,island_effects,adjunct_island,Who might Karla dislike while noticing Jeffrey?,Who might Karla dislike Jeffrey while noticing?,1.0,0.0,1.0,True,0.31162500381469727
phi3.5:latest,mlm,677,island_effects,adjunct_island,Who is Tanya impressing while hugging Brett?,Who is Tanya impressing Brett while hugging?,1.0,1.0,0.0,False,0.3125603199005127
phi3.5:latest,mlm,678,island_effects,adjunct_island,What could Omar go to while finding this glacier?,What could Omar go to this glacier while finding?,1.0,-2.5,3.5,True,0.313823938369751
phi3.5:latest,mlm,679,island_effects,adjunct_island,Who had Kristin cared for after escaping from these children?,Who had Kristin cared for these children after escaping from?,-1.0,-1.0,0.0,False,0.310837984085083
phi3.5:latest,mlm,680,island_effects,adjunct_island,Who had Theodore described without astounding Russell?,Who had Theodore described Russell without astounding?,1.0,-1.0,2.0,True,0.31055212020874023
phi3.5:latest,mlm,681,island_effects,adjunct_island,Who had Vanessa talked to before investigating these teenagers?,Who had Vanessa talked to these teenagers before investigating?,0.0,0.0,0.0,False,0.3137240409851074
